SKU,Name,Price,description,Attribute 1 name,Attribute 1 value(s),brand,categories,images
P1GD228409,Mizuno Morelia Neo III Pro AS Trắng/Đen P1GD228409,"1,650,000","+ Form giày: dành cho chân hơi bè hoặc bè, nếu chân thon thì phải đi tất dày+ Da: siêu mềm (em nó là da thật Kangaroo nên không mềm mới là lạ ).+ Trọng lượng: Siêu nhẹ (có thể xem là nhẹ nhất trong tất cả các dòng giày cỏ nhân tạo chính hãng)+ Đế: êm vừa phải, không êm bằng những dòng nổi tiếng về đế như Nike Tiempo. ",Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20221111_bBD4p3meeqwROmbHWtZfsYgC.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230529_klYUQaYDQ3.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230522_I5q3tKPBPz.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230522_KXV87yQ10k.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230522_Kh4MkubvSZ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230522_2CC1j5CSgC.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230505_vTJuJEQsDQ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230222_htEog2iovJ1K6oAQ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221111_TsB1HOt3S9U5KAhuf3phACje.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230529_wD1Zr7EGz8.jpeg,"
P1GD228401,Mizuno Morelia Neo III Pro AS Vàng/ Trắng P1GD228401,"1,450,000",,Size,38.5 40 39 40.5 41 42 42.5 43 44,,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_tzpCLzziGS.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_OhNQoG7Hfq.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_bbbiEycHXg.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_gUw5l6DTdo.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_GlbHM584AX.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230222_htEog2iovJ1K6oAQ.jpeg,"
Giaydabong_AKKACONTROL3_Xanhbien,Giày đá bóng AKKA Control3 - Xanh biển,"450,000","+ Chất liệu thân giày:  Giả da Microfiber (một trong những loại giả da cao cấp phổ biến) nên khá mềm.+ Da được thiết kế dập nổi nên hỗ trợ đỡ bóng và kiểm soát bóng+ Lưỡi gà liền và được làm bằng vải co giãn nên  giúp ôm sát chân, tăng độ thật chân mà vẫn đảm bảo độ thoáng khí, không hề gây khó  ",Size,40 39 41 42 43 44,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_oEEGiBubFQ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240219_jZOL7RQira.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_Q1b4ix7IjM.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_sbjpiIoavl.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_49DSWwtOFu.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_lVZdAxEbzp.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_hPW4T2ksW2ZDn11em1YhgT6c.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_x731IgHM1Cb6VECTvNVmvaZr.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_WrZT393LJb3YFpWctoYZ6dsy.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_k2jhRQyR82wC81eQAZ4D21TO.jpg,"
Giaydabong_AKKACONTROL3_BAC,Giày đá bóng AKKA Control3 - Bạc,"450,000","+ Chất liệu thân giày:  Giả da Microfiber (một trong những loại giả da cao cấp phổ biến) nên khá mềm.+ Da được thiết kế dập nổi nên hỗ trợ đỡ bóng và kiểm soát bóng+ Lưỡi gà liền và được làm bằng vải co giãn nên  giúp ôm sát chân, tăng độ thật chân mà vẫn đảm bảo độ thoáng khí, không hề gây khó     ",Size,40 39 41 42 43 44,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_EkrKdNKlRV.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240219_TINk8u2WGz.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_ZbTZF6SaFG.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_8T3c41O2UJ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_leJlz4ECaf.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_2KcnY2lAkd.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20220908_rRgH5lFYV428fyLJLSKfFO7u.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220908_zjZ2TM8y9oUQpS2HzyY6bzj7.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220908_Lizl1dxS5k2H0mBFeRsrsjcU.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220908_w7THZU2Xlo4ZCosYTb4cymK2.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220908_Mnqcltkj3tzQr4qMnOq10nyn.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220908_WNfXVmqLKWVmOXQfoVB9NQNg.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220908_2FuqEB8DYsv0R4tnJ1Eydzk8.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221126_lNEJIWZEumSiZx7xtPu7cpG3.jpg,"
nhật,Jogarbola 190424B - Đen/Cam,"650,000",,Size,40 39 41 42 43 44,Jogarbola,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_hdZDxgmCm5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221011_ukV6nT955BQwhdpKyI4eCaGY.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_QXuXp3FjNb.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_SEpT76LHXq.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_m7gOeQRrG2.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_Xyyyv3zavw.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221012_jGKcPdCYorJFuFkdrQIrfloe.webp,https://pos.nvncdn.com/b0b717-26181/ps/20221012_R8ct7vsYw6ZsxTsI85N3Y4fi.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221012_TgS3LSYDXUPbJFtiuMQfGvMO.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221012_JE6NfCYtB0Vh8TgL8hRqkvpP.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221012_NLKSp6JM94KRhWXlamiGd7jr.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_J45GGulc8n0Flla6pkybooTZ.jpg,"
Giaydabong_AKKASPEED2_Trang,Giày đá bóng AKKA Speed2 - Trắng/Đồng,"520,000",,Size,40 39 41 42 43 44,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_4BiALcM8Um.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231027_w27p46Y6Kk.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_BBkqOXIenc.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_Lf5CN6XpPR.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_F54OgQyEcp.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_eJGq2wrTvA.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_LN1Enw5koULePIODX9mfcVZr.jpg,"
Giaydabong_AKKASPEED2_Xanhngoc,Giày Đá Bóng Akka Speed 2 Xanh Ngọc,"520,000",,Size,40 39 41 42 43 44,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_XMfYM89slt.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231027_qV1794ePmp.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_4je46hs0eG.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_GTIRWhx9x8.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_ZM3jR1MyZB.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20200118_7rfNRA0N9EdVHnmw90BC6vS4.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20200118_jNXPpqhF7rTxi5tD4KUPF7jf.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20210803_g5MO4qnUUTfEutO56TOv0Rk6.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_2rWHGbrfiA0CoVlAtEQ2vxMC.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221225_zRgx6wEScORncbcVXa494o7O.jpg,"
Giaydabong_AKKASPEED2_Baccam,Giày Đá Bóng Akka Speed 2 Màu Cam Bạc,"520,000",,Size,40 39 41 42 43 44 38,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_PSVZc2wAPd.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231027_L47PXojnxs.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_E29XudUTur.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_hsqWSg9aKe.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_sQvj8nQFdZ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_1DMLbGlLx2.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20200118_sScL5zUcbyxJD3AnZwjKaNxM.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20200118_usoRs6hsPFUzdBwzHrPlrjBl.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20200118_5kkfzUXvfUBII9nWc7VwaSmA.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20210803_wakMv8I9gvYOZwmwkEAH1XGO.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221225_0bKgMVGncKaEVBWHYnV80w8Q.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20190215_3mTqFJtJvj1IbAxyM1fsxJx2.jpg,"
Giaydabong_AKKASPEED2_Xanhtrang,Giày Bóng Đá Akka Speed 2 Màu Xanh Trắng,"520,000",,Size,40 39 41 42 43 44 38,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_p07oUfNprF.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231027_sp3Ewl6xWE.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_ahAfeAI1I8.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_o1oytkJqro.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_GBM8KxHUbL.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_oXMJWlfhHW.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20200118_7WDcahEHETwYNhxQdSr4JJhY.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20210803_lpA7zc6AZBY1ft9C0PvCa6gf.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_Z0O3GZCu093qTPIIASzkzFkC.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221225_roguCgVDbTz0KZTp7Q8u1ck4.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20190215_WQzlboQ1TjldM2BQrodBiJbR.jpg,"
nhật,Jogarbola 190424B - Xanh navy,"650,000",,Size,40 39 41 42 43 44,Jogarbola,28,"https://pos.nvncdn.com/b0b717-26181/ps/20231010_bXaMowgS1M.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231018_P3VvnIBc33.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231018_ejmIojH28d.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231018_ac1eM2BSDT.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231018_AuHubMJb8Q.jpeg,"
nhật,Pan Patriot EVO Pod Control TF - Xanh Navy,"620,000",,Size,40 39 41 42 43 44,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20231009_DdUxtxMpIt.jpeg,"
nhật,Pan Patriot EVO Pod Control TF - Xanh Biển,"620,000",,Size,40 39 41 42 43 44,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20231009_NC2ZQMO4bB.jpeg,"
nhật,Pan Patriot EVO Pod Control TF - Trắng Xanh,"620,000",,Size,40 39 41 42 43 44,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20231009_CffuyePKYK.jpeg,"
nhật,Pan Perfoxmax 8 TF - Trắng/Đỏ,"620,000",,Size,40 39 41 42 43 44,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230527_KSQolqqagS.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230527_AQODXieB0q.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230527_JjUXKuhGSv.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230527_WZjHpPHi7L.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230527_mHkA748HKv.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230527_U0C5EnBJ9M.jpeg,"
nhật,Pan Perfoxmax 8 TF - Đỏ/Đen,"620,000",,Size,40 39 41 42 43 44,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230527_HUBiWJZzVM.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230527_gI2t1ZHaKb.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230527_5vr8A2JuoO.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230527_98VUgBr8Pk.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230527_slTah8cCWJ.jpeg,"
nhật,Jogarbola Colorlux 2.0 Ultra - Xanh trời,"670,000",,Size,40 39 41 42 43 44,Jogarbola,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230407_F6zArGVmzf.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_ZaDY1pzDb5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_2TsgzfxAIc.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_h46ASWFevz.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_bdXs8KuP3P.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230407_89OH1tKK7z.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230407_ROwIYft2ZI.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230407_g58ClOGd0I.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230407_Q7fcW1wBaK.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230407_KZuJCOozKQ.jpeg,"
KMA230150,Kamito TA11 Pro TF Trắng (bản lưỡi gà liền),"890,000",,Size,40 39 41 42 43 44 38,Kamito,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230325_J2BFsRRKFs.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230325_FRdO98LeZ9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230325_TnTteVkKs4.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230325_heBK09Fxu2.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230325_gxj4xGjXsU.jpeg,"
KMA230124,Kamito TA11 Pro TF Xanh lơ (bản lưỡi gà liền),"890,000",,Size,40 39 41 42 43 44 38,Kamito,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230325_iTVOE8hYC7.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230324_wPrWsBLaaj.png,https://pos.nvncdn.com/b0b717-26181/ps/20230325_dsH1mYntP1.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230325_zLCa9eRM2W.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230325_rwNFWovQ8s.jpeg,"
nhật,Pan Tango TF Trắng,"580,000",,Size,40 39 41 42 43 44,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230224_vBOIjdmWJNOtYiNO.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230224_OXKTRim4rnjoLknk.jpeg,"
nhật,Pan Super Sonic II TF - Đỏ,"590,000",,Size,40 39 41 42 43 44,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20221116_aLnsLRlYaNPa4qMTueeIaerl.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221121_BgC2Ka0Fiz7NCVQwZvSSGVe7.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221121_Mxde8238m8xxUEZJ1ERJsfhE.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221121_l29DiQI2EUMlXx6DonaqSW5J.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221121_iIE3NE9uFvOhzkyE6fjJK1s9.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_UZ9Abte5gghFU3VO7WVwOJPF.jpg,"
KMA221013,Kamito TA11 Woncup TF - Đỏ/Trắng,"590,000",,Size,40 39 41 42 43 44 38,Kamito,28,"https://pos.nvncdn.com/b0b717-26181/ps/20221104_82u6406ZlAI9KSE02at8wVW3.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230214_yPZEevJBq5cRRFn3.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_kw5cg2idc1OoB0Z92197aw1M.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_oRrusm2e23v11xAbHCz0pMnv.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_Yy9V4T5Tk1x3ahwJKrXLvt3U.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221226_HHv9GeBPzZeu8VOAWyyNppgX.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221227_oEEqUAZEIjmHwgC2VeIFsxJq.jpg,"
PVGTFX,Pan Vigor X TF - Xanh Tím,"580,000",,Size,40 39 41 42 43 44,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20221013_QnDeLu1CqgJlwm5TXdHbyMQ3.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_9YJwyGHuwn2NIEdoLyHmnGcx.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_5GuHXrOI7mIxeLUu0VCfio1S.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_07lBZfwC0zK0qQnRDl0JOkWI.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_T9EuD5WAyOAsLujN3oCXyapE.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_MzUylycvlcHCP3v3dqp8CKvD.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_2xTF8xBDMkqes20VabBpITGh.jpg,"
2.00E+12,Giày Bóng Đá Zocker Space 2001 TF - Cam,"569,000",,Size,39,Zocker,28,"https://pos.nvncdn.com/b0b717-26181/ps/20201004_kP0G2zCOeAwwH9r9qbKP3Dra.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_1oWPS9mpTIHtXAo2twX217mo.jpg,"
2.00E+12,Giày Bóng Đá Zocker Space 2001 TF - Xanh biển,"569,000",,Size,40 39,Zocker,28,"https://pos.nvncdn.com/b0b717-26181/ps/20201004_Z7bix00qaP4c3skMeBGw7RwG.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_bzf0bKeKkLbZ31Omt76LEEkf.jpg,"
2.00E+12,Giày Bóng Đá Zocker Space 2001 TF - Bạc,"569,000",,Size,40 39 41 42 43 44,Zocker,28,"https://pos.nvncdn.com/b0b717-26181/ps/20201004_mtRa03PSFjXNoji2M6C6PeFn.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_zTwdd3i1QzHR3sZrK22xC0zC.jpg,"
ZSP2001TFĐ,Giày bóng đá Zocker Space 2001 TF - Đỏ,"569,000",,Size,40 41 42 43 44,Zocker,28,"https://pos.nvncdn.com/b0b717-26181/ps/20210505_TVbzlcIiAvr0I6lRnCFjh8Hv.jpg,"
2.00E+12,Giày đá bóng Jogarbola 190424B TF Bạc/Xanh nõn,"590,000",,Size,39,Jogarbola,28,"https://pos.nvncdn.com/b0b717-26181/ps/20200608_DEpg4ijyLKGyQ6J8qmcTOGG8.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20200608_pikGMmcEJKjO3B2JrZJPXD3W.jpg,"
2.00E+12,Giày bóng đá Jogarbola JG-9019 TF Xanh lơ,"590,000",,Size,39,Jogarbola,28,"https://pos.nvncdn.com/b0b717-26181/ps/20201130_P6P69dnKA8qHMBVrJTj2uotK.jpg,"
JG9020XL,Giày bóng đá Jogarbola Colorlux 9020 TF - Xanh lơ,"620,000",,Size,40 39 41 42 43 44 38,Jogarbola,28,"https://pos.nvncdn.com/b0b717-26181/ps/20220713_LxrOtPrAxZb5xPzviPSaqtlU.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_BCuWurlJrXziH5oIDlf8pZhY.jpg,"
JG9020XLD,Giày bóng đá Jogarbola Colorlux 9020 TF - Đỏ,"690,000",,Size,40 39 41 42 43 38,Jogarbola,28,"https://pos.nvncdn.com/b0b717-26181/ps/20220713_T2vGh3b22MRIrpfLA0O4EvRE.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_SH2WvpBkgA7l4jYj5q1qK3hX.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_E7zG8OZ97EHfq0hXmQegbMtJ.jpg,"
TA11T,Kamito TA11 TF Trắng,"660,000",,Size,40 39 41 42 43,Kamito,28,"https://pos.nvncdn.com/b0b717-26181/ps/20210308_DCpLFPEDC5qmQivuddbr1PrD.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,"
TA11XL,Kamito TA11 TF Xanh lơ,"660,000",,Size,40 39 41 42 43 38,Kamito,28,"https://pos.nvncdn.com/b0b717-26181/ps/20220302_4YdWC8ElFtnRqb3kLS0pRrsp.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221226_HbgcLBpFRVJIpw2ehhK7NlZj.jpg,"
TA11H,Kamito TA11 TF Hồng,"660,000",,Size,40 39 41 42 38,Kamito,28,"https://pos.nvncdn.com/b0b717-26181/ps/20220302_CdspoSMVk3XsynKrCIeFbm51.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220302_68xlyf1vXEX6JgnMHxccBfaS.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221226_TJnijhkqipVuvpMwqT4wTes5.jpg,"
TA11Đ,Giày đá bóng Kamito TA 11 TF Đỏ F21002,"660,000",,Size,40 39 41 42 43 44 38,Kamito,28,"https://pos.nvncdn.com/b0b717-26181/ps/20210308_hMktwX8kfQPi5OMUT0XwSIzV.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221226_PppOEBDvGdzHO49xv7BXezm6.jpg,"
TA11XB,Giày đá bóng Kamito TA 11 TF Xanh Biển F21003,"660,000",,Size,40 39 42 43,Kamito,28,"https://pos.nvncdn.com/b0b717-26181/ps/20210308_Dw4J28fhbNELRIaG8uv4LsQA.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221226_GpZ8oT7E3ekwYz2aJipxTegR.jpg,"
JG9020BC,Giày bóng đá Jogarbola Colorlux 9020 TF - Bạc/Cam,"620,000",,Size,40 39 41 42 43 38,Jogarbola,28,"https://pos.nvncdn.com/b0b717-26181/ps/20220713_rN35DhJvRgEI5FMhEfY4F3Bv.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_VIuALgauw19lnrr34LG2bI1b.jpg,"
PVGXĐ,Giày bóng đá Pan Vigor 10 TF Đỏ,"550,000",,Size,40 39,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20210519_RFBiSXgh3sJ9budNR3vVvFuJ.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_CVrTFr1J6D2hPC3oyBuW3hfJ.jpg,"
PSSTFĐ,Pan Super Sonic TF - Đỏ,"580,000",,Size,40 39 41 42 43,Thái,28,"https://pos.nvncdn.com/b0b717-26181/ps/20210324_a7af0h2Sgj3qto5LMVAUuQIe.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20210522_wqlS5SRtRxUbIPlIjV2GILkY.JPG,https://pos.nvncdn.com/b0b717-26181/ps/20230103_qdJbjfBZNMTxbuTauEQHoRt3.jpg,"
AKSPXBT,Giày đá bóng AKKA Speed Pro Xanh biển/Trắng,"520,000",,Size,40 39 41 42 43,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20230218_4jL7Y6gKkHfsCTno.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221225_WNpAfg6TJjnLItG8scyFfTBZ.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20201212_KvrHRCqZaqKkaBXQSAuqyyAU.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20201212_LUeOaD6I1gxkUPQ2bOJlHQ4w.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20201212_YbofnSWHZgf1S96W4d54Wh4h.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20201212_hwA5vg0BKxElDtq7XSybGn2W.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20201212_22Z1uxGDhDH4SCKHfAzhNleR.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20201212_SGeJg0gF4GDSObEWcjNw0Ruo.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20210226_jvhcT3v5y8F476z1ybaMaVol.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20210803_1mQrRh6HQ3SBazNdXgtJxFfE.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221225_hrkcnkxBEXN89gS17U5cFFZ8.jpg,"
